-9999,-9999,5,-9999,-9999,0.25,2,20,9999,70
-9999,-9999,5,-9999,70,0.25,2,20,9999,275
-9999,-9999,5,-9999,275,0.25,2,20,9999,9999
-9999,-9999,20,-9999,-9999,0.25,2,9999,9999,70
-9999,-9999,20,-9999,70,0.25,2,9999,9999,275
-9999,-9999,20,-9999,275,0.25,2,9999,9999,9999
